2021-03-01T19:09:43.637Z [AUDIT] Token created by 'jfevt@01ez5brynwf90j101b6e1x19gb': tokenId='3d4f527d-6079-45f3-a622-cb2a8ef9fcb8', issuer='jfevt@01ez5brynwf90j101b6e1x19gb', subject='jfevt@01ez5brynwf90j101b6e1x19gb', expiry=1614712183622, refreshable=true
2021-03-01T19:09:43.650Z [AUDIT] Token created by 'jfevt@01ez5brynwf90j101b6e1x19gb': tokenId='e22b0f6a-4ff1-4261-9fec-e4f6afd507e8', issuer='jfevt@01ez5brynwf90j101b6e1x19gb', subject='jfevt@01ez5brynwf90j101b6e1x19gb', expiry=1614712183626, refreshable=true
2021-03-01T19:09:43.900Z [AUDIT] Token created by 'jfevt@01ez5brynwf90j101b6e1x19gb': tokenId='2956bb3e-36c1-4ebd-99b1-5b2d3c5e5add', issuer='jfevt@01ez5brynwf90j101b6e1x19gb', subject='jfevt@01ez5brynwf90j101b6e1x19gb', expiry=1614712183668, refreshable=true
2021-03-01T19:09:53.544Z [AUDIT] Token created by 'anonymous': tokenId='94bbe588-74d0-463c-b101-1ad7d08aa9ec', issuer='jfrt@01ez5bsggjc7h01x9d4aqs0mc0', subject='jfrt@01ez5bsggjc7h01x9d4aqs0mc0', expiry=none, refreshable=false
2021-03-01T19:09:53.556Z [AUDIT] Token revoked by 'anonymous': tokenId='522d729e-13db-4edb-a1d0-8d1b85c688d0', issuer='jfrt@01ez5bsggjc7h01x9d4aqs0mc0', subject='jfrt@01ez5bsggjc7h01x9d4aqs0mc0', expiry=none, refreshable=false
2021-03-01T19:10:00.610Z [AUDIT] Token created by 'jfrt@01ez5bsggjc7h01x9d4aqs0mc0': tokenId='39a2477b-040e-4f94-b080-c1c93dabbd4c', issuer='jfrt@01ez5bsggjc7h01x9d4aqs0mc0', subject='jfrt@01ez5bsggjc7h01x9d4aqs0mc0', expiry=2560705800567, refreshable=false
2021-03-01T19:10:17.863Z [AUDIT] Token created by 'anonymous': tokenId='5f284177-b32e-4985-95d4-ac65453c051c', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2021-03-01T19:10:17.896Z [AUDIT] Token revoked by 'anonymous': tokenId='c3a8cf2d-6848-41e8-a2f4-c600486fad3e', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2021-03-01T19:10:19.011Z [AUDIT] Token created by 'jffe@000': tokenId='ad6f82e2-388f-42b4-9217-a16771f13698', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614626419011, refreshable=false
2021-03-01T19:13:07.370Z [AUDIT] Token created by 'jffe@000': tokenId='206dec34-5d24-4ac0-b85f-c04d14d3b7d8', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1614626587370, refreshable=false
2021-03-01T19:13:07.387Z [AUDIT] Token created by 'jffe@000': tokenId='871660ec-6ca1-4f4f-b9ed-af544139a568', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1614626587387, refreshable=false
2021-03-01T19:13:07.387Z [AUDIT] Token created by 'jffe@000': tokenId='d3514b7f-6ac3-4cb3-9432-5a31bd9472bf', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1614626587387, refreshable=false
2021-03-01T19:13:07.397Z [AUDIT] Token created by 'jffe@000': tokenId='6342a448-31e6-410e-ba84-d6f12f602f5e', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1614626587392, refreshable=false
2021-03-01T19:20:23.400Z [AUDIT] Token created by 'jffe@000': tokenId='2bfd84dc-dc3f-4b3b-876d-36ec361fc1ee', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614627023400, refreshable=false
2021-03-01T19:20:23.400Z [AUDIT] Token created by 'jffe@000': tokenId='1cabba4c-77d2-40b8-bb88-69b4458c3041', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614627023400, refreshable=false
2021-03-01T19:20:23.400Z [AUDIT] Token created by 'jffe@000': tokenId='1ed770bf-17e5-412c-b1ae-2e697fcff587', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614627023400, refreshable=false
2021-03-01T19:20:23.402Z [AUDIT] Token created by 'jffe@000': tokenId='1f3800d3-73c9-4e3e-bbd5-caa6c55fa626', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614627023402, refreshable=false
2021-03-01T19:25:28.918Z [AUDIT] Token created by 'jffe@000': tokenId='f30d25e9-e301-4367-8448-75a78d5a87fe', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1614627328918, refreshable=false
2021-03-01T19:25:28.926Z [AUDIT] Token created by 'jffe@000': tokenId='a31e5c69-364c-4780-9a5d-a675a7fa7094', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1614627328926, refreshable=false
2021-03-01T19:25:28.934Z [AUDIT] Token created by 'jffe@000': tokenId='27baaeee-c1e2-4202-87cd-64bdd419fcda', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1614627328933, refreshable=false
2021-03-01T19:25:28.949Z [AUDIT] Token created by 'jffe@000': tokenId='a88d41c5-d1d7-4021-a018-1793122827bd', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1614627328949, refreshable=false
2021-03-01T19:27:36.535Z [AUDIT] Token created by 'jffe@000': tokenId='3fbb0a69-ce73-4807-ab74-d91e75a7af9a', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1614628656533, refreshable=true
2021-03-01T19:27:36.758Z [AUDIT] Token created by 'jffe@000': tokenId='a9194d4c-5664-4591-9988-add78094cc43', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1614627456758, refreshable=false
2021-03-01T19:27:36.758Z [AUDIT] Token created by 'jffe@000': tokenId='8cecde63-0d16-4818-8565-7046357bf693', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1614627456758, refreshable=false
2021-03-01T19:27:36.760Z [AUDIT] Token created by 'jffe@000': tokenId='dde1fde7-623c-4eeb-994d-baea7aafe030', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1614627456760, refreshable=false
2021-03-01T19:27:38.483Z [AUDIT] Token created by 'jffe@000': tokenId='614e0e5b-b52d-40bb-be0f-e84de37ddee5', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1614627458483, refreshable=false
2021-03-01T19:30:23.467Z [AUDIT] Token created by 'jffe@000': tokenId='e8ce387d-6a53-46fc-99f9-70f371282f9a', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614627623467, refreshable=false
2021-03-01T19:30:23.468Z [AUDIT] Token created by 'jffe@000': tokenId='07fc22aa-d013-4e84-9b37-c8d67574d863', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614627623468, refreshable=false
2021-03-01T19:30:23.468Z [AUDIT] Token created by 'jffe@000': tokenId='06efe3a9-f3aa-4fdd-99ad-bea07f0801a1', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614627623468, refreshable=false
2021-03-01T19:30:23.471Z [AUDIT] Token created by 'jffe@000': tokenId='cec8696a-f2e5-45bd-b3dc-c707e0ed48b2', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614627623471, refreshable=false
2021-03-01T19:48:21.584Z [AUDIT] Token created by 'jffe@000': tokenId='b21ee04d-6b09-4087-b33d-778aea6cc93b', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614628701584, refreshable=false
2021-03-01T19:48:21.584Z [AUDIT] Token created by 'jffe@000': tokenId='e32d45ac-fbc5-4d86-97da-13e0c3885483', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614628701584, refreshable=false
2021-03-01T19:48:21.585Z [AUDIT] Token created by 'jffe@000': tokenId='35c470e0-1f57-4fad-b6de-cbd0dc803ee8', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614628701585, refreshable=false
2021-03-01T19:48:21.585Z [AUDIT] Token created by 'jffe@000': tokenId='0252c941-1974-4d2f-80df-231bf343e2f3', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614628701585, refreshable=false
2021-03-01T19:48:21.585Z [AUDIT] Token created by 'jffe@000': tokenId='d0fe9e57-58f7-4b34-abbf-007f633a86b0', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614628701585, refreshable=false
2021-03-01T19:48:21.676Z [AUDIT] Token created by 'jffe@000': tokenId='8c23e783-a5e3-488d-9684-367956c48347', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614628701676, refreshable=false
2021-03-01T19:48:21.676Z [AUDIT] Token created by 'jffe@000': tokenId='757620fb-6f7e-48f1-95c1-c4e04317b880', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614628701676, refreshable=false
2021-03-01T19:48:21.677Z [AUDIT] Token created by 'jffe@000': tokenId='9e578585-49fa-4766-a622-97ab46a112d0', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614628701677, refreshable=false
2021-03-01T20:00:48.043Z [AUDIT] Token created by 'jffe@000': tokenId='d4b91ab1-3229-4062-a1da-46fddd6695b8', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614629448043, refreshable=false
2021-03-01T20:00:48.043Z [AUDIT] Token created by 'jffe@000': tokenId='ca10d7fc-e0a8-4e8f-9d78-cce9d7db74fa', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614629448043, refreshable=false
2021-03-01T20:00:48.044Z [AUDIT] Token created by 'jffe@000': tokenId='ad6bf646-3080-43fa-85a5-8f30e7fdb368', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614629448044, refreshable=false
2021-03-01T20:00:48.044Z [AUDIT] Token created by 'jffe@000': tokenId='9da15c37-cd95-4bc8-8196-7ac2a6b665e8', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614629448044, refreshable=false
2021-03-01T20:10:48.096Z [AUDIT] Token created by 'jffe@000': tokenId='08b7f6c2-ce59-40e7-b213-7ed48953278c', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614630048095, refreshable=false
2021-03-01T20:10:48.096Z [AUDIT] Token created by 'jffe@000': tokenId='a063a6e2-ea01-4148-87cf-76e6d7cfb07e', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614630048096, refreshable=false
2021-03-01T20:10:48.097Z [AUDIT] Token created by 'jffe@000': tokenId='2b6565cc-42c0-4b37-95f0-f3d7f89aab56', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614630048097, refreshable=false
2021-03-01T20:10:48.101Z [AUDIT] Token created by 'jffe@000': tokenId='da6d1922-0b7b-455e-a160-b1176a47d720', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614630048101, refreshable=false
2021-03-01T20:20:48.158Z [AUDIT] Token created by 'jffe@000': tokenId='28a94f64-860b-4cf5-b7e9-6a09f9649055', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614630648158, refreshable=false
2021-03-01T20:20:48.159Z [AUDIT] Token created by 'jffe@000': tokenId='a3e5a100-fc46-43b8-a3b2-2bf9791dfb27', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614630648159, refreshable=false
2021-03-01T20:20:48.159Z [AUDIT] Token created by 'jffe@000': tokenId='8ef80e29-d9c3-4b66-950e-c3509c878e3e', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614630648159, refreshable=false
2021-03-01T20:20:48.162Z [AUDIT] Token created by 'jffe@000': tokenId='d97088cb-d05a-4706-b6f1-608704a2588e', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614630648162, refreshable=false
2021-03-01T20:30:48.265Z [AUDIT] Token created by 'jffe@000': tokenId='e5a8c581-fdb8-4f42-950c-c86595d4269f', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614631248265, refreshable=false
2021-03-01T20:30:48.265Z [AUDIT] Token created by 'jffe@000': tokenId='27665995-26f1-419d-9804-1eabe93c028d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614631248265, refreshable=false
2021-03-01T20:30:48.269Z [AUDIT] Token created by 'jffe@000': tokenId='74bb27d2-6af1-4129-8b1e-0e9190a96eba', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614631248269, refreshable=false
2021-03-01T20:30:48.270Z [AUDIT] Token created by 'jffe@000': tokenId='0a073269-c32e-417e-87ca-df2b103349f5', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614631248270, refreshable=false
2021-03-01T20:40:48.395Z [AUDIT] Token created by 'jffe@000': tokenId='e0ec8755-aecb-417a-b2cb-1c379605dd29', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614631848395, refreshable=false
2021-03-01T20:40:48.395Z [AUDIT] Token created by 'jffe@000': tokenId='33422c44-4955-4a4c-93a6-c8d7cf522cbf', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614631848395, refreshable=false
2021-03-01T20:40:48.395Z [AUDIT] Token created by 'jffe@000': tokenId='53798e21-ceb8-4b7d-84aa-edadef8698d0', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614631848395, refreshable=false
2021-03-01T20:40:48.404Z [AUDIT] Token created by 'jffe@000': tokenId='95b42fd7-6f53-4672-885e-b28162d8157c', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614631848404, refreshable=false
2021-03-01T20:50:48.483Z [AUDIT] Token created by 'jffe@000': tokenId='e4dce303-3583-4e69-b1c4-77476b3b4294', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614632448482, refreshable=false
2021-03-01T20:50:48.483Z [AUDIT] Token created by 'jffe@000': tokenId='03ddff53-63b1-46b1-bcf6-7e372c68610d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614632448483, refreshable=false
2021-03-01T20:50:48.483Z [AUDIT] Token created by 'jffe@000': tokenId='a861aa51-bbc1-41d6-b40d-23af2437c477', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614632448483, refreshable=false
2021-03-01T20:50:48.494Z [AUDIT] Token created by 'jffe@000': tokenId='86e6aae0-2d25-4ac7-b7f0-ceb68ddbc68b', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614632448493, refreshable=false
2021-03-01T21:00:48.559Z [AUDIT] Token created by 'jffe@000': tokenId='fed17ebd-1b35-4478-984d-18734c334bfb', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614633048558, refreshable=false
2021-03-01T21:00:48.559Z [AUDIT] Token created by 'jffe@000': tokenId='4289e5be-27ab-45d9-91a8-b7f417dcdd65', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614633048558, refreshable=false
2021-03-01T21:00:48.559Z [AUDIT] Token created by 'jffe@000': tokenId='f4a526a8-b0dd-41b7-b59d-ee7b99537601', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614633048559, refreshable=false
2021-03-01T21:00:48.565Z [AUDIT] Token created by 'jffe@000': tokenId='ae0fd49e-e292-48f8-86e9-f6d8611fe16f', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614633048565, refreshable=false
2021-03-01T21:10:48.652Z [AUDIT] Token created by 'jffe@000': tokenId='ed35d0a9-975e-4243-ad06-0ec08d5c1431', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614633648651, refreshable=false
2021-03-01T21:10:48.652Z [AUDIT] Token created by 'jffe@000': tokenId='f29263d5-06fe-4911-a7dc-43450ac92c98', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614633648652, refreshable=false
2021-03-01T21:10:48.655Z [AUDIT] Token created by 'jffe@000': tokenId='efb8f54a-8245-489e-939a-9acd6567eb65', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614633648655, refreshable=false
2021-03-01T21:10:48.655Z [AUDIT] Token created by 'jffe@000': tokenId='994ceef3-9862-491a-b7a2-27638d3b1a65', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614633648655, refreshable=false
2021-03-01T21:20:48.836Z [AUDIT] Token created by 'jffe@000': tokenId='37b102c3-a3c1-4406-9890-76b3e15c1297', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614634248836, refreshable=false
2021-03-01T21:20:48.838Z [AUDIT] Token created by 'jffe@000': tokenId='576e87ac-e0d2-49ed-86c4-2373c599b96b', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614634248838, refreshable=false
2021-03-01T21:20:48.839Z [AUDIT] Token created by 'jffe@000': tokenId='00cada9a-e766-4fd0-86f7-1e0ca31618e2', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614634248839, refreshable=false
2021-03-01T21:20:48.840Z [AUDIT] Token created by 'jffe@000': tokenId='736627d6-e94a-4475-b698-f1c327586210', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614634248840, refreshable=false
2021-03-01T21:30:48.920Z [AUDIT] Token created by 'jffe@000': tokenId='408e70e2-9244-4868-8d02-932c99f33aa6', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614634848920, refreshable=false
2021-03-01T21:30:48.920Z [AUDIT] Token created by 'jffe@000': tokenId='9f0bb75b-5bcd-4cb8-b87a-75db9ae101bc', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614634848920, refreshable=false
2021-03-01T21:30:48.926Z [AUDIT] Token created by 'jffe@000': tokenId='96f5a298-35aa-4723-b463-55165bb091e2', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614634848926, refreshable=false
2021-03-01T21:30:48.932Z [AUDIT] Token created by 'jffe@000': tokenId='4987e296-688f-4d0e-8f6a-ef929da6e715', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614634848932, refreshable=false
2021-03-01T21:40:48.986Z [AUDIT] Token created by 'jffe@000': tokenId='0ae9837b-494b-4d82-806d-f0cdf27657a7', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614635448986, refreshable=false
2021-03-01T21:40:48.986Z [AUDIT] Token created by 'jffe@000': tokenId='23eb1f65-bb67-405a-aff8-1939a342a8b0', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614635448986, refreshable=false
2021-03-01T21:40:48.988Z [AUDIT] Token created by 'jffe@000': tokenId='a8587b93-da12-4a5e-8262-0be5c2087880', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614635448988, refreshable=false
2021-03-01T21:40:48.998Z [AUDIT] Token created by 'jffe@000': tokenId='adc29194-82d3-4fce-b041-61a7ca67cae0', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614635448998, refreshable=false
2021-03-01T21:50:49.038Z [AUDIT] Token created by 'jffe@000': tokenId='b6c3b33a-6bb1-4dcd-8bb2-b5cb80b95781', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614636049038, refreshable=false
2021-03-01T21:50:49.038Z [AUDIT] Token created by 'jffe@000': tokenId='9e715426-0ed6-4baa-8e8e-85d856d3378c', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614636049038, refreshable=false
2021-03-01T21:50:49.039Z [AUDIT] Token created by 'jffe@000': tokenId='a7d42061-f128-4227-909d-4b4e3d540404', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614636049039, refreshable=false
2021-03-01T21:50:49.041Z [AUDIT] Token created by 'jffe@000': tokenId='7f4933b9-cb2a-4624-a53c-69935c42cda8', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614636049041, refreshable=false
2021-03-01T22:00:49.068Z [AUDIT] Token created by 'jffe@000': tokenId='264573db-9166-4f04-b679-aee010b4a107', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614636649068, refreshable=false
2021-03-01T22:00:49.071Z [AUDIT] Token created by 'jffe@000': tokenId='9be9c4fa-4c7d-4c7b-8b1b-76670abc8021', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614636649071, refreshable=false
2021-03-01T22:00:49.072Z [AUDIT] Token created by 'jffe@000': tokenId='22fd9cf7-5ca0-4b0f-9414-91d6b720ae56', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614636649072, refreshable=false
2021-03-01T22:00:49.074Z [AUDIT] Token created by 'jffe@000': tokenId='378bd27d-125c-405c-8b5c-7dc15513038c', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614636649074, refreshable=false
2021-03-01T22:10:49.195Z [AUDIT] Token created by 'jffe@000': tokenId='939b65e6-9601-4cd8-bf14-2e78be26801d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614637249195, refreshable=false
2021-03-01T22:10:49.195Z [AUDIT] Token created by 'jffe@000': tokenId='f6dad2d4-2860-4f20-b1b8-7622b7550e9d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614637249195, refreshable=false
2021-03-01T22:10:49.195Z [AUDIT] Token created by 'jffe@000': tokenId='fa23d10b-29dd-4758-8c59-6bf110f79c29', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614637249195, refreshable=false
2021-03-01T22:10:49.203Z [AUDIT] Token created by 'jffe@000': tokenId='676d8a4c-994c-46ae-82c0-17b374dd9e15', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614637249203, refreshable=false
2021-03-01T22:20:49.236Z [AUDIT] Token created by 'jffe@000': tokenId='ae29242b-c105-4bc0-b572-54cbb359eff1', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614637849236, refreshable=false
2021-03-01T22:20:49.237Z [AUDIT] Token created by 'jffe@000': tokenId='9be0a89a-11e0-472c-8f83-b046b31d58f5', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614637849237, refreshable=false
2021-03-01T22:20:49.237Z [AUDIT] Token created by 'jffe@000': tokenId='80ea97d2-1a80-4cbb-9203-23439800a0aa', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614637849237, refreshable=false
2021-03-01T22:20:49.240Z [AUDIT] Token created by 'jffe@000': tokenId='e0f004df-248a-4757-b080-85919ff921ee', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614637849239, refreshable=false
